198.5,214.5,34,81
194.25510828272405,215.86562286096034,35.74502387492055,79.94423631276254
192.6341424646352,215.76752612429246,36.63817774010213,79.84503149117262
189.97318162804046,216.57729280168155,37.466417028800656,80.2246164644889
189.0907206859514,218.01129675398187,37.74429135991633,79.63733928422303
186.49589619532603,219.69909158213977,37.741947581462526,78.78691351683844
184.8812038091013,223.52934790807143,37.500942749343466,77.0649670728609
183.74830471698456,226.81281869034848,37.17086257092133,75.19623670139154
183.69740405740905,227.53548246967446,36.9794575559583,74.2938960721562
185.1859304524545,228.90661217171004,36.62888868310367,73.72880670630835
187.3593009773767,229.9083835551403,36.58245729130984,73.02974782998126
189.4146190670847,230.93593432302575,37.437915605759855,71.9876126886348
190.9561448657934,232.5937480895646,38.164334185039216,71.24628615996684
192.4811798565039,228.9343477774758,38.13358326108279,71.4522919080458
191.32518544512325,230.48460423165625,38.51564378107916,71.59379936826102
211.37300145406493,216.91184190628633,38.84077668629152,71.01144354109557
225.37759395622663,209.07893759524416,38.071297721396846,72.58681141305786
220.84066858878708,210.43421039441483,37.56501024979403,73.45802240651338
213.38049173661392,212.3019858321996,37.85721206052459,75.25404816439718
210.15375455082903,213.0553930837958,38.42335876104332,77.657307656795
210.41986381379073,214.7483774601297,38.88459624117005,78.42100664399541
210.7086333150325,217.2010738552283,40.35184750663085,78.87452536808041
212.053341939732,219.00849644058562,40.91332718792644,80.13556616080568
215.09098919881902,222.8125840256368,40.397867150038074,81.81017736002707
219.25191380030944,227.50319772304783,38.76489505277009,83.99150718566398
221.76071719285187,228.77518322292997,37.58152369744903,85.7256447827015
225.7838252392497,229.2270938736825,36.52519388852787,87.31272137510207
228.67070092076915,228.46067882385665,36.44328222046576,86.96441148108615
233.17417417061105,228.44731780596027,36.970407643084215,86.53090870961648
237.92651572912072,227.95504844395867,37.53585296692184,86.29048782172697
245.0623030189924,226.12688855438074,37.655401205171664,86.42147586527187
249.11915663972584,227.7091716546987,38.37598732918328,87.1811366639188
252.70217583770219,226.9835524278987,39.095836079226665,88.41628493008841
256.02584836719893,226.44979534535472,39.92597953799438,89.39961543949715
259.2102448422935,226.88840194931623,41.08303354596573,89.90941268670564
262.0007057779157,227.993668191706,41.68476653235674,91.07219958936201
263.86169320254356,228.4715853642195,43.34226727666795,91.15605037445434
265.9131903283431,228.08807783483417,43.92770571855033,90.28269637556969
269.53308037278185,230.11489366475652,44.328421406802896,89.13229895911792
278.2502934266863,230.06709942779136,45.137071623456876,88.05767599868392
280.8467397992807,230.90619107274756,44.82775527139553,86.6965762463501
283.404816578769,233.18179914531078,44.88817355842734,85.79812346792289
285.8538285116948,233.49934557115816,44.830408767740444,85.00647615570263
287.44030715209817,234.02032698389786,44.404777384150506,84.43277156210148
289.3821450886787,234.90241255195144,44.39432123945923,84.03395615605109
288.58210282691164,234.56462461457886,43.64759875997217,83.73489559528753
288.5464257765554,234.97931569837147,43.414213623853016,83.48082455202714
288.66584171224434,234.8304761288455,43.38812555633391,82.98782489192665
287.96215544267596,232.94309503923714,42.75317498298283,83.50089764662864
286.7379026277864,232.81259109353778,43.24577767868756,82.75340663093809
286.5208615640006,231.62019418833634,42.93881641741564,82.70033041570622
284.74228283941335,230.51571941973077,43.2234931403481,82.18113292304062
282.28387052559873,228.40911382856402,43.418691486239055,81.42760015929872
280.0273768477153,227.26463696600806,43.392777512965345,81.10429592695213
279.3980465994171,226.75850839447975,43.28861571532649,81.2181350607276
277.09173709366996,226.47381629655467,43.11033306590163,81.47557647059944
275.23866004120055,228.52441070783527,42.529075004245016,82.14677467577873
273.4575208497597,231.5500661753648,41.60898587156268,83.5935993074311
272.4847746106268,232.99046031721363,41.41032928481086,84.27390983774404
270.52841364569696,235.27270967334016,42.46135997817457,83.76624677688872
262.8646598151766,236.0345977045452,43.74429480901504,81.21125218573101
258.3798226655597,244.01825053593188,44.408189651156576,79.7563366596764
255.91761380759306,245.90986386275603,44.245907881311055,79.17790226715184
255.4493754927405,247.76214310826606,45.86316104748083,76.39308665838351
250.85232550763027,248.44352877764965,46.41435578241075,74.20250372083854
247.53631209372105,250.92096912902943,47.109158222106686,71.1746999538471
241.94292574451526,249.2716483589034,46.73622709361396,70.19521620799682
237.44504774278724,253.0206821271303,46.18589487838103,68.3996342329139
235.01351999948167,253.57998842920335,45.00266473571968,66.81433436670955
230.38055462268713,254.64551774336778,45.0641696775412,65.11625052394704
228.25622378148537,254.9211137326407,43.75111146553553,64.16968973093283
220.7974935538706,253.95820631710262,42.45941969908538,63.14059547578155
216.46933535452402,252.78013721238057,41.96724805303978,62.84293582031173
206.79350987791088,253.1005358034318,41.39430031241839,62.35873315305602
197.5496683323572,250.58092311858766,42.3023229878764,60.15174174875752
193.43249275769827,253.5936634400986,42.33550321586853,58.53286777992999
186.56301109631153,257.2284700116021,41.35563261530218,57.65507029930703
179.35958430415832,256.4218850765987,39.59589074062421,58.229104713228594
176.77949811971868,258.89571513318936,37.97721303092071,57.518357804240345
176.02678377942522,261.3782567486433,36.79514624146064,56.74120515728638
175.31955357131073,263.27700801132966,36.32899905270912,56.77589362236165
163.05714475697894,253.4742888528218,35.204444580542635,59.2338843533178
154.19083862057175,253.7949202495077,35.98667080599378,58.71508845940062
147.48516812826,256.16584203527935,39.14646111617877,56.13531611588464
146.04926358521777,243.28287093335564,37.82238311348759,58.119129032012324
137.94725262349493,237.7241719529291,38.63542240906461,59.27054837042886
135.97460786938805,234.2032687079573,37.78339822709285,61.1920984364223
